clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
edu-lead-hazards-ca,LANDLORD_EDUCATION,CA,H&S §17920.10; Civ. Code §1941.1(a); 17 CCR §35033,CITED,VERIFIED,2003-01-01,2026-09-19,,"CA: H&S s17920.10, primary text supplied by Taylor 2026-09-19 (added Stats. 2002 ch. 931, eff. 2003-01-01). CLOSES A DEPENDENCY CITED BY THREE CA PROVISIONS: Civ. Code s1941.1(a) incorporates it (making a lead-hazard unit untenantable), s1942.4(a)(1) cites it for the rent-demand bar, and s1942.3(a)(1) cites it for the eviction presumption. [...full trail in lease-clauses.csv notes]"
edu-no-clra-rent-pricing-ca,LANDLORD_EDUCATION,CA,Civ. Code §1761; CCP §1161(6); 2 CCR §12180(a)(1),CITED,VERIFIED,2024-07-01,2026-09-19,,"Proof of absence from a full primary-text read of the governing section. CA: CONFIRMED ON THE TEXT 2026-09-19, from Civ. Code s1761 read with s1770(a). s1770(a) reaches acts 'in a transaction intended to result or that results in the sale or lease of GOODS OR SERVICES to any consumer'. [...full trail in lease-clauses.csv notes]"
edu-exculpation-case-law-ca,LANDLORD_EDUCATION,CA,"Civ. Code §1668; Civ. Code §1941; H&S §13113.7; H&S §17920.3; H&S §17973; CASE LAW: Henrioulle v. Marin Ventures, Inc. (1978) 20 Cal.3d 512; Tunkl v. Regents (1963) 60 Cal.2d 92; Lewis Operating Corp. v. Superior Court; Whitehead v. City of Oakland (see log §5.23)",CITED,VERIFIED,1978-01-01,2026-09-19,,"CA: CASE LAW, read at opinion-snippet level 2026-09-19. RESOLVES the open Tunkl question. HENRIOULLE v. MARIN VENTURES, INC. (1978) 20 Cal.3d 512: applying the six-factor Tunkl v. Regents (1963) 60 Cal.2d 92 public-interest test, the Supreme Court held exculpatory clauses in residential leases INVALID, expressly rejecting the older Barkett v. Brucato line that treated landlord-tenant as outside the public interest. [...full trail in lease-clauses.csv notes]"
edu-no-jury-waiver-ca,LANDLORD_EDUCATION,CA,"CCP §631; Civ. Code §1953(a)(4); CCP §392(a)(1); CASE LAW: Grafton Partners L.P. v. Superior Court (2005) 36 Cal.4th 944; EpicentRx, Inc. v. Superior Court (2025) 18 Cal.5th 58 (disapproving Handoush v. Lease Finance Group (2019) 41 Cal.App.5th 729)",CITED,VERIFIED,2005-08-04,2026-09-24,,"Closed 2026-09-24 (Claude Desktop follow-up; opinion read in full). EpicentRx holds only that losing a jury in the chosen forum does not by itself make a forum-selection clause unenforceable, because no statute voids non-conforming jury waivers; footnote 7 expressly leaves intact the cases on statutes that do void waivers. Civ. Code §1953(a) is such a statute, so EpicentRx does not displace §1953(a)(4) for residential leases. Stated limit: a textual conclusion - no case applies §1953(a)(4) to a forum clause, and §1953(a)(4) concerns procedural rather than substantive rights."
edu-waiver-by-acceptance-ca,LANDLORD_EDUCATION,CA,Civ. Code §1945; CCP §1161.1; CASE LAW: Baca v. Kuang (2025) 107 Cal.App.5th 1292; Kaufman v. Goldman (2011) 195 Cal.App.4th 734; Woodman Partners v. Sofa U Love (2001) 94 Cal.App.4th 766; Superior Strut & Hanger Co. v. Port of Oakland (1977) 72 Cal.App.3d 987; Aviel v. Ng (2008) 161 Cal.App.4th 809; Kern Sunset Oil Co. v. Good Roads Oil Co. (1931); Karbelnig v. Brothwell (1966) 244 Cal.App.2d 333,CITED,VERIFIED,1931-01-01,2026-09-24,,"Closed 2026-09-24 (Claude Desktop follow-up; opinion read in full). Baca v. Kuang (2025) 107 Cal.App.5th 1292 holds that a landlord who deposits and retains rent after a termination notice expires triggers the §1945 renewal presumption regardless of subjective intent, and that each unqualified acceptance creates a fresh presumption. Its reasoning rests on §1945's text and on residential authority (Kaufman), so it reaches residential tenancies; the safest course after a notice runs is to return the payment rather than reserve rights. bodyText corrected: a non-waiver clause failed in Baca only because the tenant was not yet in breach (Woodman shows one can work after an actual breach)."
edu-self-help-eviction-ban-ca,LANDLORD_EDUCATION,CA,Civ. Code §789.3; Civ. Code §1980,CITED,VERIFIED,1979-01-01,2026-09-19,,"CA: Civ. Code s789.3, primary text supplied by Taylor 2026-09-19 (amended Stats. 1979 ch. 333). CLOSES THE GAP IDENTIFIED IN s5.25: California's self-help eviction ban had no row. It sits in DIVISION 2 (Property), Part 2, Title 2, Chapter 2 'Termination of Estates' - an entirely different division from the Title 5 landlord-tenant chapters, which is why the Chapters 1-2 sweep missed it. [...full trail in lease-clauses.csv notes]"
edu-military-tenant-protections-ca,LANDLORD_EDUCATION,CA,Mil. & Vet. Code §401; 50 U.S.C. §3955,CITED,VERIFIED,2023-01-01,2026-09-19,,"CA: Mil. & Vet. Code s401, primary text supplied by Taylor 2026-09-19 (amended SB 1311, Stats. 2022 ch. 620, eff. 2023-01-01), read with the s400 definitions. NOT a lease-termination right - s401 is a set of debt-collection, credit and anti-waiver protections - but it bears on landlords directly. [...full trail in lease-clauses.csv notes]"
edu-military-default-judgment-ca,LANDLORD_EDUCATION,CA,Mil. & Vet. Code §402; 50 U.S.C. §3931,CITED,VERIFIED,2025-01-01,2026-09-19,,"CA: Mil. & Vet. Code s402, primary text supplied by Taylor 2026-09-19 (amended SB 1097, Stats. 2024 ch. 129, eff. 2025-01-01). The state analog of the federal SCRA default-judgment protections, applying in ANY action - and therefore to every unlawful detainer. A LEGAL-TRACKER STEP, not lease text: the eviction workflow must prompt for this declaration before any default judgment is requested. [...full trail in lease-clauses.csv notes]"
military-lease-termination-ca,LEASE_CLAUSE,CA,Mil. & Vet. Code §409,CITED,VERIFIED,2023-01-01,2026-09-19,,"CA: Mil. & Vet. Code s409, with ss400, 401(e)(2), 409.5 and 409.15, primary text supplied by Taylor 2026-09-19 (s409 amended SB 1311, Stats. 2022 ch. 620). CALIFORNIA HAS ITS OWN MILITARY LEASE-TERMINATION RIGHT, parallel to the federal SCRA. [...full trail in lease-clauses.csv notes]"
edu-megans-law-housing-use-ca,LANDLORD_EDUCATION,CA,Pen. Code §290.46(j); Civ. Code §2079.10a; 2 CCR §12264; Pen. Code §290.45; Pen. Code §290.45(a)(8),CITED,VERIFIED,2022-01-01,2026-09-19,,"CA: Pen. Code s290.46(j), primary text read 2026-09-19 via FindLaw ('current as of January 01, 2026'; section operative 2022-01-01). ANSWERS candidate 572.6 - and runs the OPPOSITE WAY from the Ohio precedent: Ohio creates a landlord termination route for a sex offender residing near a school (s5321.051); California PROHIBITS using registry data in housing at all. [...full trail in lease-clauses.csv notes]"
edu-deposit-escheat-ca,LANDLORD_EDUCATION,CA,CCP §1520(a),CITED,VERIFIED,1990-01-01,2026-09-19,,"CA: CCP s1520(a) and s1530(d), read 2026-09-19 from Justia's 2025 code and FindLaw via search results. ANSWERS candidate 427.2: a CA landlord holding an unclaimed deposit refund is a HOLDER under the Unclaimed Property Law. [...full trail in lease-clauses.csv notes]"
edu-writ-execution-ca,LANDLORD_EDUCATION,CA,CCP §715.010; CCP §684.120; CCP §415.46; Civ. Code §1983; Civ. Code §1965; Mil. & Vet. Code §409.1(b),CITED,VERIFIED,1983-07-01,2026-09-19,,"CA: CCP ss715.010-715.050 and 1174(d)-(m), 1174.3, 1174.25, 1174.5, primary text supplied by Taylor 2026-09-19. ANSWERS candidates 367.3 and 367.5. A LEGAL-TRACKER row. TIMING: s715.020(c) - FIVE DAYS from service on an occupant (or on the judgment debtor where posted), and CCP s684.120 time extensions expressly DO NOT apply. [...full trail in lease-clauses.csv notes]"
no-sublet-assign-discretion-ca,LEASE_CLAUSE,CA,Civ. Code §1951.4,CITED,VERIFIED,1991-01-01,2026-09-19,no-sublet-assign,"CA: ALTERNATIVE to no-sublet-assign-ca, CHOICE GROUP 'ca-sublet-consent' - a CA lease must contain EXACTLY ONE. Lawful in CA: nothing read prohibits a sole-discretion consent standard in a residential lease. THE TRADE-OFF, Civ. [...full trail in lease-clauses.csv notes]"
edu-sublet-consent-choice-ca,LANDLORD_EDUCATION,CA,Civ. Code §1951.4(b); Gov. Code §12955,CITED,VERIFIED,1991-01-01,2026-09-19,,"CA: the landlord-facing explanation for CHOICE GROUP 'ca-sublet-consent' - show at the point of selection. Sources: Civ. Code ss1951.4(b), 1951.2(a)(2)-(3) and (c), 1947.12(c), 1946.2(b)(1)(G); fair-housing limits under Gov. Code s12955. Written plainly for a landlord choosing between no-sublet-assign-ca (default) and no-sublet-assign-discretion-ca. [...full trail in lease-clauses.csv notes]"
possession-delay-ca,LEASE_CLAUSE,CA,Civ. Code §1932(1); Civ. Code §1941.9(a),CITED,VERIFIED,1905-01-01,2026-09-19,possession-delay,"CA: override of possession-delay, built 2026-09-19 after the overlap check found the base row's 30-DAY termination window in conflict with casualty-termination-ca, which states Civ. Code s1932(1): the tenant may terminate if the landlord does not, WITHIN A REASONABLE TIME AFTER REQUEST, place and secure the tenant in quiet possession. [...full trail in lease-clauses.csv notes]"
landlord-maintenance-ca,LEASE_CLAUSE,CA,Civ. Code §1942(a),CITED,VERIFIED,1970-01-01,2026-09-19,landlord-maintenance,"CA: override of landlord-maintenance (a generic row currently tagged CO only), built 2026-09-19. Needed for two reasons found in the whole-library re-audit. (1) CROSS-REFERENCE: appliances-included, tagged CA, commits the landlord to maintain appliances 'as described in this Lease's Maintenance & Repairs Section' - without this row a CA lease had no such section. [...full trail in lease-clauses.csv notes]"
storage-space-ks-oh-ca,LEASE_CLAUSE,CA,"Civ. Code §§1953(a)(5), 1953(a)(2), 1668",CITED,VERIFIED,1976-01-01,2026-09-19,storage-space,
parking-ks-oh-ca,LEASE_CLAUSE,CA,"Civ. Code §§1953(a)(5), 1953(a)(2), 1668",CITED,VERIFIED,1976-01-01,2026-09-19,parking,
tenants-property-insurance-ks-oh-ca,LEASE_CLAUSE,CA,"Civ. Code §§1953(a)(5), 1953(a)(2), 1668; Gov. Code §8589.45(a)(3)",CITED,VERIFIED,1976-01-01,2026-09-19,tenants-property-insurance,
edu-no-deposit-interest-ca,LANDLORD_EDUCATION,CA,Civ. Code §1950.5,CITED,VERIFIED,1970-01-01,2026-09-19,,"Proof of absence from a full primary-text read of the governing section. CA: CONFIRMED ABSENT. Civ. Code s1950.5 was read section-open IN FULL and contains no interest requirement anywhere - not in (b) permitted purposes, (c) the cap, (e) deductions, or (h) return mechanics. Proof-of-absence from the governing statute read end to end, not an inference from silence. [...full trail in lease-clauses.csv notes]"
edu-no-move-in-inventory-ca,LANDLORD_EDUCATION,CA,Civ. Code §1950.5,CITED,VERIFIED,2025-07-01,2026-09-19,,"Proof of absence from a full primary-text read of the governing section. CA: CONFIRMED ABSENT as a joint signed instrument, from Civ. Code s1950.5 read in full. What CA has instead is s1950.5(f) (tenant-requested INITIAL INSPECTION in the final two weeks - a move-OUT device) and s1950.5(g)(1) (landlord PHOTOGRAPHS at the start of tenancies beginning on or after 2025-07-01). [...full trail in lease-clauses.csv notes]"
edu-no-deposit-installments-ca,LANDLORD_EDUCATION,CA,Civ. Code §1950.5,CITED,VERIFIED,2024-07-01,2026-09-19,,"Proof of absence from a full primary-text read of the governing section. CA: CONFIRMED ABSENT from Civ. Code s1950.5 read in full - no installment or payment-plan right appears anywhere. Note s1950.5(c)(1) caps security at ONE MONTH'S RENT from 2024-07-01 (two months for the small-owner exception at (c)(5), disapplied for service members). Municipal ordinances not screened. See security-deposit-cap-ca. [...full trail in lease-clauses.csv notes]"
edu-no-radon-disclosure-ca,LANDLORD_EDUCATION,CA,"H&S §105430; Civ. Code Title 5 Ch. 1-2 (§§1925-1954.071), read end to end - no radon provision; H&S §25249.6; H&S §25249.8; H&S §25249.11(b); OEHHA Prop 65 list (2023-12-29) - no radon entry",CITED,VERIFIED,2026-09-19,2026-09-24,,"Closed 2026-09-24 (second Claude Desktop follow-up). No California statute requires a residential landlord to test for or disclose radon: Civ. Code Title 5 Chs. 1-2 contain none; H&S §105430 (the radon provision, Indoor Environmental Quality chapter) governs construction standards for new buildings and is itself contingent on federal funding under subd. (e); radon is not on the Prop 65 list, so H&S §25249.6 cannot attach. Scope: confirmed absent from those three routes; Div. 103/104 were not read in full."
edu-prop65-rental-warning-ca,LANDLORD_EDUCATION,CA,"H&S §§25249.6, 25249.7, 25249.8, 25249.10, 25249.11(b); 27 CCR §§25600, 25600.1, 25607.34, 25607.35",CITED,VERIFIED,2019-07-01,2026-09-24,,"Added 2026-09-24 (Claude Desktop follow-up; H&S §§25249.6, 25249.11(b) and 27 CCR §§25607.34-.35 read). Prop 65 warning duty for CA landlords with 10+ employees on a knowing exposure to a listed chemical; annual repeat (§25607.34(b)); separate parking/smoking-area warnings (§25607.34(d)); $2,500/day penalties and private enforcement (§25249.7). Open detail: the §25603(a)(1) warning symbol is unverified (§25603 not read). 27 CCR is OEHHA rulemaking - watched by a manual-recheck reminder, not LegiScan."
edu-no-postdated-check-rule-ca,LANDLORD_EDUCATION,CA,Civ. Code §1719,CITED,VERIFIED,1998-09-28,2026-09-19,,Proof of absence from a full primary-text read of the governing section. CA: CONFIRMED ABSENT from Civ. Code s1719 read IN FULL 2026-09-19 - no postdated-check exclusion in any subdivision. The trap other states carry (a postdated check forfeiting bad-check remedies) does not exist here. [...full trail in lease-clauses.csv notes]
